date,replicate,shelter_trend,State,state_name
2020-06-01,1,0.34656160541899617,5,ANTIOQUIA
2020-06-02,1,0.34492063185313143,5,ANTIOQUIA
2020-06-03,1,0.3433123517519684,5,ANTIOQUIA
2020-06-04,1,0.3417344250618095,5,ANTIOQUIA
2020-06-05,1,0.34018451172895725,5,ANTIOQUIA
2020-06-06,1,0.3386602716997139,5,ANTIOQUIA
2020-06-07,1,0.337159364920382,5,ANTIOQUIA
2020-06-08,1,0.33567945133726396,5,ANTIOQUIA
2020-06-09,1,0.3342181908966621,5,ANTIOQUIA
2020-06-10,1,0.3327740341220731,5,ANTIOQUIA
2020-06-11,1,0.3313519850153105,5,ANTIOQUIA
2020-06-12,1,0.3299602879731051,5,ANTIOQUIA
2020-06-13,1,0.3286072104222021,5,ANTIOQUIA
2020-06-14,1,0.32730101978934617,5,ANTIOQUIA
2020-06-15,1,0.3260499835012824,5,ANTIOQUIA
2020-06-16,1,0.3248623689847556,5,ANTIOQUIA
2020-06-17,1,0.32374644366651084,5,ANTIOQUIA
2020-06-18,1,0.3227104749732929,5,ANTIOQUIA
2020-06-19,1,0.3217627303318468,5,ANTIOQUIA
2020-06-20,1,0.3209114771689175,5,ANTIOQUIA
2020-06-21,1,0.3201649829112498,5,ANTIOQUIA
2020-06-22,1,0.3195315149855887,5,ANTIOQUIA
2020-06-23,1,0.31901934081867905,5,ANTIOQUIA
2020-06-24,1,0.31863672783726593,5,ANTIOQUIA
2020-06-25,1,0.31839194346809413,5,ANTIOQUIA
2020-06-26,1,0.31829325450682966,5,ANTIOQUIA
2020-06-27,1,0.31834524982097967,5,ANTIOQUIA
2020-06-28,1,0.3185401787912138,5,ANTIOQUIA
2020-06-29,1,0.31886770589879554,5,ANTIOQUIA
2020-06-30,1,0.31931749562498846,5,ANTIOQUIA
2020-07-01,1,0.31987921245105605,5,ANTIOQUIA
2020-07-02,1,0.32054252085826196,5,ANTIOQUIA
2020-07-03,1,0.32129708532786955,5,ANTIOQUIA
2020-07-04,1,0.32213257034114257,5,ANTIOQUIA
2020-07-05,1,0.3230386403793444,5,ANTIOQUIA
2020-07-06,1,0.3240049599237386,5,ANTIOQUIA
2020-07-07,1,0.32502119345558883,5,ANTIOQUIA
2020-07-08,1,0.3260770054561585,5,ANTIOQUIA
2020-07-09,1,0.32716206040671114,5,ANTIOQUIA
2020-07-10,1,0.3282660227885104,5,ANTIOQUIA
2020-07-11,1,0.3293785570828198,5,ANTIOQUIA
2020-07-12,1,0.3304893277709028,5,ANTIOQUIA
2020-07-13,1,0.3315880307077641,5,ANTIOQUIA
2020-07-14,1,0.3326660034956096,5,ANTIOQUIA
2020-07-15,1,0.33371699893371376,5,ANTIOQUIA
2020-07-16,1,0.33473496314750545,5,ANTIOQUIA
2020-07-17,1,0.33571384226241363,5,ANTIOQUIA
2020-07-18,1,0.3366475824038673,5,ANTIOQUIA
2020-07-19,1,0.33753012969729523,5,ANTIOQUIA
2020-07-20,1,0.3383554302681265,5,ANTIOQUIA
2020-07-21,1,0.33911743024179,5,ANTIOQUIA
2020-07-22,1,0.3398100757437146,5,ANTIOQUIA
2020-07-23,1,0.3404273128993293,5,ANTIOQUIA
2020-07-24,1,0.34096308783406315,5,ANTIOQUIA
2020-07-25,1,0.34141134667334483,5,ANTIOQUIA
2020-07-26,1,0.34176603554260343,5,ANTIOQUIA
2020-07-27,1,0.3420211005672679,5,ANTIOQUIA
2020-07-28,1,0.34217048787276716,5,ANTIOQUIA
2020-07-29,1,0.34220814358453006,5,ANTIOQUIA
2020-07-30,1,0.34212841428811996,5,ANTIOQUIA
2020-07-31,1,0.3419306494624991,5,ANTIOQUIA
2020-08-01,1,0.3416175993386197,5,ANTIOQUIA
2020-08-02,1,0.34119207913570504,5,ANTIOQUIA
2020-08-03,1,0.34065690407297866,5,ANTIOQUIA
2020-08-04,1,0.3400148893696639,5,ANTIOQUIA
2020-08-05,1,0.33926885024498427,5,ANTIOQUIA
2020-08-06,1,0.33842160191816306,5,ANTIOQUIA
2020-08-07,1,0.33747595960842375,5,ANTIOQUIA
2020-08-08,1,0.33643473853498973,5,ANTIOQUIA
2020-08-09,1,0.33530075391708447,5,ANTIOQUIA
2020-08-10,1,0.3340768209739313,5,ANTIOQUIA
2020-08-11,1,0.33276575492475374,5,ANTIOQUIA
2020-08-12,1,0.3313703709887751,5,ANTIOQUIA
2020-08-13,1,0.32989348438521887,5,ANTIOQUIA
2020-08-14,1,0.3283379103333084,5,ANTIOQUIA
2020-08-15,1,0.3267064640522671,5,ANTIOQUIA
2020-08-16,1,0.3250025773707247,5,ANTIOQUIA
2020-08-17,1,0.3232326256143128,5,ANTIOQUIA
2020-08-18,1,0.32140386145232014,5,ANTIOQUIA
2020-08-19,1,0.31952353770457487,5,ANTIOQUIA
2020-08-20,1,0.3175989071909052,5,ANTIOQUIA
2020-08-21,1,0.31563722273113926,5,ANTIOQUIA
2020-08-22,1,0.31364573714510524,5,ANTIOQUIA
2020-08-23,1,0.3116317032526313,5,ANTIOQUIA
2020-08-24,1,0.30960237387354556,5,ANTIOQUIA
2020-08-25,1,0.3075650018276762,5,ANTIOQUIA
2020-08-26,1,0.30552683993485136,5,ANTIOQUIA
