date,shelter_trend
2020-03-01,0.23009875
2020-03-02,0.18097000000000002
2020-03-03,0.18799285714285713
2020-03-04,0.17946142857142858
2020-03-05,0.18209571428571428
2020-03-06,0.17593142857142857
2020-03-07,0.21322285714285716
2020-03-08,0.2113725
2020-03-09,0.1750642857142857
2020-03-10,0.18334
2020-03-11,0.19023714285714285
2020-03-12,0.18709142857142855
2020-03-13,0.19084714285714283
2020-03-14,0.2164414285714286
2020-03-15,0.24789
2020-03-16,0.23154857142857144
2020-03-17,0.2512042857142857
2020-03-18,0.2915885714285715
2020-03-19,0.31842999999999994
2020-03-20,0.35213999999999995
2020-03-21,0.4419
2020-03-22,0.6810642857142858
2020-03-23,0.6574385714285713
2020-03-24,0.5386885714285714
2020-03-25,0.60555
2020-03-26,0.6037885714285715
2020-03-27,0.5936385714285715
2020-03-28,0.6044
2020-03-29,0.6810842857142857
2020-03-30,0.5788285714285715
2020-03-31,0.56463
2020-04-01,0.5686642857142857
2020-04-02,0.5770771428571428
2020-04-03,0.5715142857142858
2020-04-04,0.5888828571428572
2020-04-05,0.6559714285714285
2020-04-06,0.5590371428571429
2020-04-07,0.5482042857142858
2020-04-08,0.5418314285714285
2020-04-09,0.60818
2020-04-10,0.6345014285714285
2020-04-11,0.6040614285714286
2020-04-12,0.6601142857142858
2020-04-13,0.5482228571428571
2020-04-14,0.5638714285714286
2020-04-15,0.5435800000000001
2020-04-16,0.5388642857142857
2020-04-17,0.5224428571428572
2020-04-18,0.6019671428571429
2020-04-19,0.6797842857142857
2020-04-20,0.5197814285714285
2020-04-21,0.5262
2020-04-22,0.5284942857142857
2020-04-23,0.5246214285714286
2020-04-24,0.5195185714285715
2020-04-25,0.5718214285714286
2020-04-26,0.6508428571428572
2020-04-27,0.48563428571428574
2020-04-28,0.49644714285714286
2020-04-29,0.4739642857142857
2020-04-30,0.4525485714285714
2020-05-01,0.6034157142857143
2020-05-02,0.5337228571428572
2020-05-03,0.6369257142857142
2020-05-04,0.44680285714285717
2020-05-05,0.4481057142857143
2020-05-06,0.45167857142857143
2020-05-07,0.4505814285714286
2020-05-08,0.4253228571428571
2020-05-09,0.47801142857142853
2020-05-10,0.55438
2020-05-11,0.4176842857142857
2020-05-12,0.43969428571428576
2020-05-13,0.4161328571428572
2020-05-14,0.4269771428571429
2020-05-15,0.41527857142857144
2020-05-16,0.47948571428571424
2020-05-17,0.5980157142857143
2020-05-18,0.39830714285714286
2020-05-19,0.41938142857142857
2020-05-20,0.3969
2020-05-21,0.39637428571428573
2020-05-22,0.3831785714285714
2020-05-23,0.40164875
2020-05-24,0.5220125
2020-05-25,0.45344249999999997
2020-05-26,0.36628571428571427
2020-05-27,0.37277714285714286
2020-05-28,0.3962842857142857
2020-05-29,0.37165857142857145
2020-05-30,0.41371857142857144
2020-05-31,0.4872985714285714
2020-06-01,0.35171428571428576
2020-06-02,0.36114857142857143
2020-06-03,0.4070685714285714
2020-06-04,0.34580428571428573
2020-06-05,0.34305142857142856
2020-06-06,0.35842999999999997
2020-06-07,0.45388285714285714
2020-06-08,0.33471285714285715
2020-06-09,0.34907857142857146
2020-06-10,0.3380028571428571
2020-06-11,0.34236714285714287
2020-06-12,0.3218142857142857
2020-06-13,0.33674
2020-06-14,0.4233142857142857
2020-06-15,0.37188125
2020-06-16,0.30868999999999996
2020-06-17,0.33109714285714287
2020-06-18,0.32006999999999997
2020-06-19,0.29613285714285714
2020-06-20,0.3145242857142857
2020-06-21,0.3655714285714286
2020-06-22,0.3694314285714286
2020-06-23,0.32044571428571433
2020-06-24,0.30990285714285715
2020-06-25,0.31533714285714287
2020-06-26,0.3034071428571429
2020-06-27,0.31172857142857147
2020-06-28,0.41676714285714284
2020-06-29,0.35605714285714285
2020-06-30,0.2868028571428572
2020-07-01,0.28437285714285715
2020-07-02,0.30110571428571425
2020-07-03,0.28583857142857144
2020-07-04,0.3202942857142857
2020-07-05,0.3724171428571429
2020-07-06,0.29444571428571426
2020-07-07,0.29866571428571426
2020-07-08,0.3018571428571429
2020-07-09,0.3000785714285715
2020-07-10,0.30648857142857144
2020-07-11,0.31430714285714284
2020-07-12,0.3667985714285714
2020-07-13,0.29104142857142856
2020-07-14,0.30061857142857146
2020-07-15,0.29321571428571425
2020-07-16,0.29448
2020-07-17,0.28833142857142857
2020-07-18,0.29532142857142857
2020-07-19,0.35679571428571427
2020-07-20,0.34100714285714284
2020-07-21,0.29267714285714286
2020-07-22,0.30575
2020-07-23,0.3082057142857143
2020-07-24,0.29290571428571427
2020-07-25,0.31038428571428567
2020-07-26,0.3505285714285714
2020-07-27,0.29398142857142856
2020-07-28,0.2855757142857143
2020-07-29,0.2887771428571429
2020-07-30,0.28669285714285714
2020-07-31,0.27637428571428574
2020-08-01,0.29516857142857145
2020-08-02,0.3460528571428571
2020-08-03,0.2848157142857143
2020-08-04,0.28161571428571425
2020-08-05,0.2847728571428571
2020-08-06,0.27842285714285714
2020-08-07,0.32653
2020-08-08,0.31769285714285717
2020-08-09,0.4542028571428572
2020-08-10,0.2792428571428571
2020-08-11,0.2949285714285715
2020-08-12,0.3093914285714286
2020-08-13,0.3200914285714286
2020-08-14,0.3010157142857143
2020-08-15,0.31715857142857146
2020-08-16,0.3744142857142857
2020-08-17,0.36062428571428573
2020-08-18,0.3012714285714286
2020-08-19,0.31281
2020-08-20,0.30500142857142853
2020-08-21,0.30379428571428574
2020-08-22,0.3061914285714286
2020-08-23,0.3595885714285715
2020-08-24,0.3017085714285714
2020-08-25,0.29491000000000006
2020-08-26,0.29674428571428574
2020-08-27,0.29698714285714284
2020-08-28,0.27351714285714285
2020-08-29,0.3099842857142857
2020-08-30,0.32636571428571426
2020-08-31,0.27769571428571427
2020-09-01,0.2757071428571428
2020-09-02,0.2785542857142857
2020-09-03,0.27655
2020-09-04,0.27015142857142854
2020-09-05,0.26828
2020-09-06,0.30019714285714283
2020-09-07,0.26956142857142856
2020-09-08,0.28562000000000004
2020-09-09,0.2693442857142857
2020-09-10,0.28767
2020-09-11,0.27279285714285717
2020-09-12,0.2708185714285714
2020-09-13,0.27746625
2020-09-14,0.25703
2020-09-15,0.27321999999999996
2020-09-16,0.27066
2020-09-17,0.27354
2020-09-18,0.2743528571428571
2020-09-19,0.24571714285714283
2020-09-20,0.26289875
2020-09-21,0.2639842857142857
2020-09-22,0.2668614285714286
2020-09-23,0.27241714285714286
2020-09-24,0.27522142857142856
2020-09-25,0.26250285714285715
2020-09-26,0.25779857142857143
2020-09-27,0.27697499999999997
2020-09-28,0.25427
2020-09-29,0.27674571428571426
2020-09-30,0.26929714285714285
2020-10-01,0.26129428571428576
2020-10-02,0.2497242857142857
2020-10-03,0.24935285714285715
2020-10-04,0.28004
2020-10-05,0.2464285714285714
2020-10-06,0.2520085714285714
2020-10-07,0.2663971428571429
2020-10-08,0.25705875
2020-10-09,0.24602
2020-10-10,0.24796875
2020-10-11,0.26464375
2020-10-12,0.27087
2020-10-13,0.2654471428571429
2020-10-14,0.27235
2020-10-15,0.26369714285714285
2020-10-16,0.25002
2020-10-17,0.26069285714285717
2020-10-18,0.2866125
2020-10-19,0.27385571428571426
2020-10-20,0.2728271428571429
2020-10-21,0.2761057142857143
2020-10-22,0.27915428571428574
2020-10-23,0.27420428571428573
2020-10-24,0.28135857142857146
2020-10-25,0.2924925
2020-10-26,0.2588914285714286
2020-10-27,0.2953414285714286
2020-10-28,0.2725557142857143
2020-10-29,0.2668085714285714
2020-10-30,0.25745
2020-10-31,0.2914442857142857
2020-11-01,0.3312325
2020-11-02,0.28247875
2020-11-03,0.24768428571428572
2020-11-04,0.2597
2020-11-05,0.2579157142857143
2020-11-06,0.2546042857142857
2020-11-07,0.2579842857142857
2020-11-08,0.27519875
2020-11-09,0.27981
2020-11-10,0.28797571428571433
2020-11-11,0.27195285714285716
2020-11-12,0.26609714285714287
2020-11-13,0.26245857142857143
2020-11-14,0.25976571428571427
2020-11-15,0.2598875
2020-11-16,0.27543875
2020-11-17,0.26335000000000003
2020-11-18,0.26499285714285714
2020-11-19,0.26353714285714286
2020-11-20,0.27395
2020-11-21,0.23704999999999998
2020-11-22,0.25678375
2020-11-23,0.2322185714285714
2020-11-24,0.26104571428571427
2020-11-25,0.2604814285714286
2020-11-26,0.24505285714285716
2020-11-27,0.25166
2020-11-28,0.22787714285714286
2020-11-29,0.2579714285714286
2020-11-30,0.2296657142857143
2020-12-01,0.2403757142857143
2020-12-02,0.24714142857142857
2020-12-03,0.23713142857142858
2020-12-04,0.2281942857142857
