date,shelter_trend
2020-03-01,0.17533458333333332
2020-03-02,0.14454958333333334
2020-03-03,0.14512695652173913
2020-03-04,0.14084391304347826
2020-03-05,0.1357695652173913
2020-03-06,0.13636958333333335
2020-03-07,0.15315304347826086
2020-03-08,0.16068359999999998
2020-03-09,0.14289458333333335
2020-03-10,0.14275347826086957
2020-03-11,0.14643958333333332
2020-03-12,0.14818416666666667
2020-03-13,0.14286521739130434
2020-03-14,0.17918333333333333
2020-03-15,0.1855433333333333
2020-03-16,0.17164791666666668
2020-03-17,0.18798416666666665
2020-03-18,0.2184795833333333
2020-03-19,0.24235833333333334
2020-03-20,0.3306012
2020-03-21,0.455072
2020-03-22,0.46364416666666664
2020-03-23,0.45287875
2020-03-24,0.3750284
2020-03-25,0.4534312
2020-03-26,0.4528775
2020-03-27,0.44242040000000005
2020-03-28,0.438996
2020-03-29,0.4647261538461539
2020-03-30,0.4336164
2020-03-31,0.424966
2020-04-01,0.43316000000000004
2020-04-02,0.43513666666666667
2020-04-03,0.4281411538461538
2020-04-04,0.43563159999999995
2020-04-05,0.47387346153846155
2020-04-06,0.42276359999999996
2020-04-07,0.41857520000000004
2020-04-08,0.4086458333333334
2020-04-09,0.5246178260869565
2020-04-10,0.5550117391304348
2020-04-11,0.4966916666666667
2020-04-12,0.4943741666666666
2020-04-13,0.4283966666666667
2020-04-14,0.43082375
2020-04-15,0.43153782608695657
2020-04-16,0.4267539130434783
2020-04-17,0.420325
2020-04-18,0.4437856
2020-04-19,0.4763923076923077
2020-04-20,0.40777880000000005
2020-04-21,0.406256
2020-04-22,0.41024083333333333
2020-04-23,0.40854416666666665
2020-04-24,0.3945524
2020-04-25,0.4129192
2020-04-26,0.4433168
2020-04-27,0.3764248
2020-04-28,0.3795424
2020-04-29,0.3753591304347826
2020-04-30,0.363365
2020-05-01,0.4114466666666667
2020-05-02,0.40536124999999995
2020-05-03,0.45079125
2020-05-04,0.3589954166666667
2020-05-05,0.3726676
2020-05-06,0.37017125
2020-05-07,0.3586421739130435
2020-05-08,0.34775249999999996
2020-05-09,0.3808879166666667
2020-05-10,0.46637124999999996
2020-05-11,0.3385354166666667
2020-05-12,0.33114260869565215
2020-05-13,0.3466582608695652
2020-05-14,0.34496166666666667
2020-05-15,0.3375676
2020-05-16,0.3658220833333334
2020-05-17,0.4228008695652174
2020-05-18,0.3302486956521739
2020-05-19,0.3278925
2020-05-20,0.3308860869565217
2020-05-21,0.3278486956521739
2020-05-22,0.3218495833333333
2020-05-23,0.34774375
2020-05-24,0.4362178260869565
2020-05-25,0.4310052173913043
2020-05-26,0.32026173913043476
2020-05-27,0.3270769565217391
2020-05-28,0.3236369565217391
2020-05-29,0.30629708333333333
2020-05-30,0.33726375
2020-05-31,0.3847717391304348
2020-06-01,0.30266791666666665
2020-06-02,0.30868416666666665
2020-06-03,0.3014117391304348
2020-06-04,0.29949043478260867
2020-06-05,0.2893539130434783
2020-06-06,0.32454565217391307
2020-06-07,0.35374826086956523
2020-06-08,0.2875147826086957
2020-06-09,0.29685608695652177
2020-06-10,0.2952791666666667
2020-06-11,0.29217217391304345
2020-06-12,0.2824273913043478
2020-06-13,0.27893478260869564
2020-06-14,0.34475260869565216
2020-06-15,0.3651168181818182
2020-06-16,0.266315
2020-06-17,0.2793736363636364
2020-06-18,0.2769014285714286
2020-06-19,0.2522929166666667
2020-06-20,0.28096041666666666
2020-06-21,0.32507869565217395
2020-06-22,0.3298421739130435
2020-06-23,0.26105
2020-06-24,0.26685904761904766
2020-06-25,0.2683691304347826
2020-06-26,0.2645575
2020-06-27,0.26477625
2020-06-28,0.336705652173913
2020-06-29,0.3037691304347826
2020-06-30,0.25033083333333334
2020-07-01,0.25171238095238097
2020-07-02,0.27139772727272726
2020-07-03,0.2445186956521739
2020-07-04,0.2656454545454545
2020-07-05,0.31310190476190475
2020-07-06,0.26099956521739126
2020-07-07,0.25301761904761905
2020-07-08,0.2530645454545455
2020-07-09,0.2560547619047619
2020-07-10,0.24808272727272726
2020-07-11,0.2604763636363636
2020-07-12,0.3140640909090909
2020-07-13,0.25453454545454546
2020-07-14,0.2536404347826087
2020-07-15,0.2558959090909091
2020-07-16,0.25053333333333333
2020-07-17,0.2575522727272727
2020-07-18,0.2661504347826087
2020-07-19,0.34896652173913045
2020-07-20,0.34522521739130435
2020-07-21,0.2595808695652174
2020-07-22,0.2550431818181818
2020-07-23,0.26218545454545455
2020-07-24,0.25847304347826083
2020-07-25,0.28426434782608695
2020-07-26,0.330754347826087
2020-07-27,0.25332727272727273
2020-07-28,0.25121217391304346
2020-07-29,0.24835272727272725
2020-07-30,0.2742145454545455
2020-07-31,0.2482817391304348
2020-08-01,0.2693539130434783
2020-08-02,0.3245960869565217
2020-08-03,0.2501043478260869
2020-08-04,0.25520739130434783
2020-08-05,0.24871454545454544
2020-08-06,0.24304727272727272
2020-08-07,0.3180045454545455
2020-08-08,0.2901231818181818
2020-08-09,0.33993
2020-08-10,0.26065217391304346
2020-08-11,0.25729272727272723
2020-08-12,0.2638504761904762
2020-08-13,0.27113954545454544
2020-08-14,0.2525882608695652
2020-08-15,0.3187190909090909
2020-08-16,0.37694
2020-08-17,0.37752590909090905
2020-08-18,0.2574665217391304
2020-08-19,0.2619254545454546
2020-08-20,0.2631377272727273
2020-08-21,0.2567469565217391
2020-08-22,0.2809604347826087
2020-08-23,0.3231478260869565
2020-08-24,0.26393695652173915
2020-08-25,0.26055272727272727
2020-08-26,0.26019227272727274
2020-08-27,0.25093136363636365
2020-08-28,0.24173173913043478
2020-08-29,0.25172434782608694
2020-08-30,0.29969086956521734
2020-08-31,0.23999545454545454
2020-09-01,0.23701304347826085
2020-09-02,0.2443190909090909
2020-09-03,0.2485077272727273
2020-09-04,0.23560272727272727
2020-09-05,0.22822
2020-09-06,0.2622365217391304
2020-09-07,0.22842695652173914
2020-09-08,0.24063181818181817
2020-09-09,0.2381940909090909
2020-09-10,0.24451238095238095
2020-09-11,0.23138136363636364
2020-09-12,0.2270518181818182
2020-09-13,0.25627782608695654
2020-09-14,0.2307708695652174
2020-09-15,0.22809521739130437
2020-09-16,0.24200863636363634
2020-09-17,0.2340981818181818
2020-09-18,0.22491565217391307
2020-09-19,0.21390608695652172
2020-09-20,0.24719434782608693
2020-09-21,0.2225577272727273
2020-09-22,0.2218481818181818
2020-09-23,0.23750476190476194
2020-09-24,0.23158850000000003
2020-09-25,0.22298090909090906
2020-09-26,0.21072727272727274
2020-09-27,0.23491090909090911
2020-09-28,0.21688681818181818
2020-09-29,0.22672521739130433
2020-09-30,0.22630272727272727
2020-10-01,0.21581772727272727
2020-10-02,0.204315
2020-10-03,0.19847363636363635
2020-10-04,0.21786434782608696
2020-10-05,0.2003109090909091
2020-10-06,0.21290272727272727
2020-10-07,0.20629590909090909
2020-10-08,0.22339636363636364
2020-10-09,0.2025259090909091
2020-10-10,0.20206208333333334
2020-10-11,0.21956962962962961
2020-10-12,0.2293556
2020-10-13,0.2137609090909091
2020-10-14,0.22502227272727274
2020-10-15,0.21494545454545452
2020-10-16,0.21051238095238092
2020-10-17,0.2071227272727273
2020-10-18,0.23094391304347825
2020-10-19,0.21450869565217393
2020-10-20,0.22808052631578946
2020-10-21,0.22147000000000003
2020-10-22,0.2281625
2020-10-23,0.2114709523809524
2020-10-24,0.21882000000000001
2020-10-25,0.22696391304347827
2020-10-26,0.21804454545454544
2020-10-27,0.22276380952380953
2020-10-28,0.2307761904761905
2020-10-29,0.21896
2020-10-30,0.20602900000000002
2020-10-31,0.23153380952380953
2020-11-01,0.2725404
2020-11-02,0.24419666666666665
2020-11-03,0.20972272727272728
2020-11-04,0.22900700000000002
2020-11-05,0.220644
2020-11-06,0.20929545454545453
2020-11-07,0.21515227272727272
2020-11-08,0.23976999999999998
2020-11-09,0.21907800000000002
2020-11-10,0.22490428571428572
2020-11-11,0.22495199999999999
2020-11-12,0.21332900000000002
2020-11-13,0.21576050000000002
2020-11-14,0.20510428571428574
2020-11-15,0.2240424
2020-11-16,0.24547624999999998
2020-11-17,0.21746772727272728
2020-11-18,0.21431333333333336
2020-11-19,0.20939000000000002
2020-11-20,0.191052
2020-11-21,0.1878505
2020-11-22,0.21404285714285715
2020-11-23,0.1941804761904762
2020-11-24,0.21092863636363637
2020-11-25,0.20192263157894738
2020-11-26,0.18963950000000002
2020-11-27,0.200413
2020-11-28,0.19851368421052631
2020-11-29,0.222176
2020-11-30,0.19103285714285714
2020-12-01,0.19742200000000001
2020-12-02,0.196801
2020-12-03,0.1892284210526316
2020-12-04,0.17520736842105264
2020-12-05,0.17893526315789474
2020-12-06,0.2011669565217391
2020-12-07,0.16203714285714285
2020-12-08,0.20227545454545454
2020-12-09,0.18057894736842106
2020-12-10,0.18015263157894737
2020-12-11,0.177556
2020-12-12,0.1710684210526316
2020-12-13,0.191335
2020-12-14,0.17615052631578948
2020-12-15,0.1780811111111111
2020-12-16,0.1696
2020-12-17,0.172312
2020-12-18,0.1702442857142857
2020-12-19,0.16218749999999998
2020-12-20,0.18133
2020-12-21,0.1585055
2020-12-22,0.158531
2020-12-23,0.152176
2020-12-24,0.1507952380952381
2020-12-25,0.219142
2020-12-26,0.1975625
2020-12-27,0.20368375000000002
2020-12-28,0.18229347826086958
2020-12-29,0.17409863636363634
2020-12-30,0.17498590909090908
2020-12-31,0.1649408695652174
2021-01-01,0.22358535714285716
2021-01-02,0.20554814814814815
2021-01-03,0.19102172413793103
2021-01-04,0.1771372
2021-01-05,0.19543291666666665
2021-01-06,0.19661181818181817
2021-01-07,0.198825
2021-01-08,0.21365416666666667
2021-01-09,0.22788319999999998
2021-01-10,0.25266076923076924
2021-01-11,0.26111840000000003
2021-01-12,0.19855818181818183
2021-01-13,0.2013675
2021-01-14,0.2048435
2021-01-15,0.1945245
2021-01-16,0.233119
2021-01-17,0.25516904761904763
2021-01-18,0.1994095
2021-01-19,0.2020325
2021-01-20,0.20985550000000003
2021-01-21,0.20843315789473685
2021-01-22,0.18914
2021-01-23,0.35496999999999995
2021-01-24,0.38703950000000004
2021-01-25,0.1962605
2021-01-26,0.20472736842105263
2021-01-27,0.2059065
2021-01-28,0.20669473684210526
2021-01-29,0.1915929411764706
2021-01-30,0.19357736842105264
2021-01-31,0.21837047619047617
2021-02-01,0.1963621052631579
2021-02-02,0.19598888888888888
2021-02-03,0.1988725
2021-02-04,0.1943711111111111
2021-02-05,0.19324166666666664
2021-02-06,0.1951721052631579
2021-02-07,0.21769666666666665
2021-02-08,0.1944084210526316
2021-02-09,0.2204172222222222
2021-02-10,0.20756894736842105
2021-02-11,0.20454
2021-02-12,0.20092833333333332
2021-02-13,0.18577789473684211
2021-02-14,0.21952263157894739
2021-02-15,0.19954764705882355
2021-02-16,0.19726823529411763
2021-02-17,0.19327
2021-02-18,0.20069882352941176
2021-02-19,0.1962929411764706
2021-02-20,0.18524235294117647
2021-02-21,0.20972333333333334
2021-02-22,0.1961088888888889
2021-02-23,0.20355235294117646
2021-02-24,0.2087570588235294
2021-02-25,0.20006
2021-02-26,0.18662941176470588
2021-02-27,0.18120882352941178
2021-02-28,0.19375
2021-03-01,0.19062235294117647
2021-03-02,0.20483411764705883
2021-03-03,0.19867470588235295
2021-03-04,0.20754411764705882
2021-03-05,0.1791477777777778
2021-03-06,0.17437
2021-03-07,0.20091947368421054
2021-03-08,0.17176444444444444
2021-03-09,0.18947470588235293
2021-03-10,0.19630470588235294
2021-03-11,0.193865
2021-03-12,0.18262944444444443
2021-03-13,0.18630444444444447
2021-03-14,0.21164777777777777
2021-03-15,0.20154588235294119
2021-03-16,0.1989670588235294
2021-03-17,0.2021064705882353
2021-03-18,0.20257764705882353
2021-03-19,0.1813970588235294
2021-03-20,0.1702158823529412
2021-03-21,0.179087
2021-03-22,0.2008235
2021-03-23,0.19067647058823528
2021-03-24,0.20388882352941176
2021-03-25,0.1938476470588235
2021-03-26,0.1888929411764706
2021-03-27,0.18713823529411766
2021-03-28,0.19238166666666667
2021-03-29,0.16952055555555556
2021-03-30,0.17436222222222222
2021-03-31,0.15301222222222222
2021-04-01,0.2095990909090909
2021-04-02,0.2802023076923077
2021-04-03,0.1852492
2021-04-04,0.18463884615384615
2021-04-05,0.17186333333333334
2021-04-06,0.19010058823529413
2021-04-07,0.20224117647058823
2021-04-08,0.19633176470588234
2021-04-09,0.19007823529411763
2021-04-10,0.18005823529411763
2021-04-11,0.2024961111111111
2021-04-12,0.1975529411764706
2021-04-13,0.19201529411764706
2021-04-14,0.1949329411764706
2021-04-15,0.19988411764705882
2021-04-16,0.18072529411764707
2021-04-17,0.18967117647058826
2021-04-18,0.2100027777777778
2021-04-19,0.1878505882352941
2021-04-20,0.1929770588235294
2021-04-21,0.1940464705882353
2021-04-22,0.20390882352941175
2021-04-23,0.18637529411764706
2021-04-24,0.1982805882352941
2021-04-25,0.23201411764705884
2021-04-26,0.20302823529411765
2021-04-27,0.22280823529411764
2021-04-28,0.24226176470588237
2021-04-29,0.23638882352941176
2021-04-30,0.21280470588235295
2021-05-01,0.36449529411764703
2021-05-02,0.38489944444444446
2021-05-03,0.22679529411764704
2021-05-04,0.21637117647058823
2021-05-05,0.23444882352941177
2021-05-06,0.23430058823529412
2021-05-07,0.22679588235294118
2021-05-08,0.2288829411764706
2021-05-09,0.22827529411764705
2021-05-10,0.22268
2021-05-11,0.20643058823529414
2021-05-12,0.21865823529411765
2021-05-13,0.20676470588235296
2021-05-14,0.18725470588235293
2021-05-15,0.1953270588235294
2021-05-16,0.23485888888888887
2021-05-17,0.25670055555555554
2021-05-18,0.19192529411764706
2021-05-19,0.20119470588235294
2021-05-20,0.1984329411764706
2021-05-21,0.1835270588235294
2021-05-22,0.22225529411764705
2021-05-23,0.24034000000000003
2021-05-24,0.20786000000000002
2021-05-25,0.20458555555555555
2021-05-26,0.20535833333333334
2021-05-27,0.22067882352941176
2021-05-28,0.20630055555555557
2021-05-29,0.20450000000000002
2021-05-30,0.23257
2021-05-31,0.19538470588235296
2021-06-01,0.20703588235294118
2021-06-02,0.19192
2021-06-03,0.20257823529411767
2021-06-04,0.18817647058823528
2021-06-05,0.18800823529411767
2021-06-06,0.21836055555555556
2021-06-07,0.22630888888888887
2021-06-08,0.2007329411764706
2021-06-09,0.20086625
2021-06-10,0.202171875
2021-06-11,0.197418125
2021-06-12,0.19805875
2021-06-13,0.21576055555555557
2021-06-14,0.22393777777777776
2021-06-15,0.19038882352941178
2021-06-16,0.184554375
2021-06-17,0.19680666666666669
2021-06-18,0.18750733333333333
2021-06-19,0.18045666666666668
2021-06-20,0.22004066666666666
2021-06-21,0.19435866666666665
2021-06-22,0.1959533333333333
2021-06-23,0.19997125
2021-06-24,0.200755
2021-06-25,0.191614
2021-06-26,0.189425
2021-06-27,0.210324375
2021-06-28,0.18337599999999998
2021-06-29,0.18517666666666666
2021-06-30,0.18275866666666665
2021-07-01,0.17984066666666668
2021-07-02,0.167892
2021-07-03,0.17360187500000002
2021-07-04,0.1933
2021-07-05,0.20479
2021-07-06,0.16716066666666668
2021-07-07,0.17282933333333333
2021-07-08,0.17200466666666667
2021-07-09,0.18189133333333332
2021-07-10,0.174154
2021-07-11,0.208705
2021-07-12,0.17624333333333334
2021-07-13,0.18515333333333334
2021-07-14,0.17055066666666666
2021-07-15,0.172702
2021-07-16,0.16666066666666665
2021-07-17,0.16152588235294119
2021-07-18,0.18995764705882354
2021-07-19,0.172149375
2021-07-20,0.206688
2021-07-21,0.17185666666666669
2021-07-22,0.1779353333333333
2021-07-23,0.18834875
2021-07-24,0.18549733333333332
2021-07-25,0.21723625
2021-07-26,0.18583066666666664
2021-07-27,0.190672
2021-07-28,0.19776466666666667
2021-07-29,0.18349066666666666
2021-07-30,0.171072
2021-07-31,0.1592675
2021-08-01,0.1818341176470588
2021-08-02,0.170106875
2021-08-03,0.17543666666666666
2021-08-04,0.167246
2021-08-05,0.16744533333333333
2021-08-06,0.15976866666666664
2021-08-07,0.1686575
2021-08-08,0.18639
2021-08-09,0.16245466666666666
