date,mobility_trend
2020-03-01,0.2038164705882353
2020-03-02,0.14468894736842106
2020-03-03,0.03009111111111111
2020-03-04,0.018981052631578947
2020-03-05,0.03548411764705882
2020-03-06,0.06850526315789474
2020-03-07,0.10907176470588235
2020-03-08,0.25703117647058826
2020-03-09,0.15019352941176467
2020-03-10,0.06883
2020-03-11,0.014394705882352941
2020-03-12,0.03178555555555555
2020-03-13,0.06672777777777777
2020-03-14,0.09655117647058824
2020-03-15,0.19779444444444447
2020-03-16,0.08139823529411765
2020-03-17,-0.021192777777777776
2020-03-18,-0.07247777777777778
2020-03-19,-0.06205611111111112
2020-03-20,-0.11336777777777779
2020-03-21,-0.17831666666666665
2020-03-22,-0.1492988888888889
2020-03-23,-0.3142311111111111
2020-03-24,-0.3650438888888889
2020-03-25,-0.5518027777777778
2020-03-26,-0.5280927777777777
2020-03-27,-0.48912000000000005
2020-03-28,-0.4668557894736842
2020-03-29,-0.40585052631578944
2020-03-30,-0.449164
2020-03-31,-0.4598615
2020-04-01,-0.4832338095238095
2020-04-02,-0.47368105263157895
2020-04-03,-0.46981150000000005
2020-04-04,-0.41201105263157894
2020-04-05,-0.34776111111111113
2020-04-06,-0.4479822222222222
2020-04-07,-0.441481
2020-04-08,-0.45657800000000004
2020-04-09,-0.5392638888888889
2020-04-10,-0.5601778947368421
2020-04-11,-0.47266157894736843
2020-04-12,-0.36067166666666667
2020-04-13,-0.42508444444444443
2020-04-14,-0.4327042105263158
2020-04-15,-0.42975736842105267
2020-04-16,-0.45303333333333334
2020-04-17,-0.43047500000000005
2020-04-18,-0.3965157894736842
2020-04-19,-0.3190733333333333
2020-04-20,-0.390901052631579
2020-04-21,-0.40644157894736843
2020-04-22,-0.42157611111111115
2020-04-23,-0.42356166666666667
2020-04-24,-0.4177255555555555
2020-04-25,-0.3838038888888889
2020-04-26,-0.3090977777777778
2020-04-27,-0.37840888888888885
2020-04-28,-0.380363
2020-04-29,-0.3873566666666666
2020-04-30,-0.3680322222222222
2020-05-01,-0.43001894736842106
2020-05-02,-0.3986472222222222
2020-05-03,-0.32197222222222227
2020-05-04,-0.3470285
2020-05-05,-0.3643585
2020-05-06,-0.3673775
2020-05-07,-0.35855777777777775
2020-05-08,-0.35156421052631576
2020-05-09,-0.3072545
2020-05-10,-0.21384
2020-05-11,-0.33479611111111107
2020-05-12,-0.31628555555555554
2020-05-13,-0.3579961111111111
2020-05-14,-0.31513111111111114
2020-05-15,-0.31527315789473687
2020-05-16,-0.2584552631578947
2020-05-17,-0.20476944444444445
2020-05-18,-0.2811944444444444
2020-05-19,-0.30386555555555556
2020-05-20,-0.3084
2020-05-21,-0.29235999999999995
2020-05-22,-0.294245
2020-05-23,-0.26652499999999996
2020-05-24,-0.17007666666666665
2020-05-25,-0.2795755555555555
2020-05-26,-0.3046678947368421
2020-05-27,-0.32317444444444443
2020-05-28,-0.2622038888888889
2020-05-29,-0.26415277777777774
2020-05-30,-0.22363277777777776
2020-05-31,-0.15310833333333332
2020-06-01,-0.1890478947368421
2020-06-02,-0.24953555555555557
2020-06-03,-0.25098611111111113
2020-06-04,-0.2362172222222222
2020-06-05,-0.24774
2020-06-06,-0.17491500000000001
2020-06-07,-0.10347333333333335
2020-06-08,-0.19414722222222222
2020-06-09,-0.21438833333333332
2020-06-10,-0.2538138888888889
2020-06-11,-0.22581833333333334
2020-06-12,-0.193105
2020-06-13,-0.14668222222222224
2020-06-14,-0.1338933333333333
2020-06-15,-0.2879261111111111
2020-06-16,-0.19920277777777778
2020-06-17,-0.25376055555555554
2020-06-18,-0.1910477777777778
2020-06-19,-0.19796388888888888
2020-06-20,-0.16666333333333333
2020-06-21,-0.15225777777777777
2020-06-22,-0.32088222222222224
2020-06-23,-0.22858111111111112
2020-06-24,-0.22630499999999998
2020-06-25,-0.20478555555555555
2020-06-26,-0.17342555555555556
2020-06-27,-0.10999333333333333
2020-06-28,-0.12446388888888887
2020-06-29,-0.2525127777777778
2020-06-30,-0.11320444444444444
2020-07-01,-0.20118833333333333
2020-07-02,-0.21058555555555555
2020-07-03,-0.15938611111111112
2020-07-04,-0.13212
2020-07-05,-0.06298117647058823
2020-07-06,-0.11969823529411766
2020-07-07,-0.15018444444444445
2020-07-08,-0.19011055555555556
2020-07-09,-0.17803444444444447
2020-07-10,-0.17223166666666667
2020-07-11,-0.15840411764705883
2020-07-12,-0.07288529411764706
2020-07-13,-0.14733764705882352
2020-07-14,-0.16183764705882353
2020-07-15,-0.15494555555555556
2020-07-16,-0.16675117647058824
2020-07-17,-0.1265529411764706
2020-07-18,-0.12523111111111113
2020-07-19,-0.10387470588235294
2020-07-20,-0.2766416666666667
2020-07-21,-0.18424444444444443
2020-07-22,-0.21883777777777777
2020-07-23,-0.19150277777777777
2020-07-24,-0.17382235294117646
2020-07-25,-0.14683529411764706
2020-07-26,-0.04383470588235294
2020-07-27,-0.1118335294117647
2020-07-28,-0.16222647058823528
2020-07-29,-0.1811105882352941
2020-07-30,-0.16638999999999998
2020-07-31,-0.13789823529411763
2020-08-01,-0.10085941176470588
2020-08-02,-0.020670588235294118
2020-08-03,-0.1403941176470588
2020-08-04,-0.14443833333333334
2020-08-05,-0.1197161111111111
2020-08-06,-0.16168444444444444
2020-08-07,-0.2411847058823529
2020-08-08,-0.154425
2020-08-09,-0.07606235294117647
2020-08-10,-0.12929882352941177
2020-08-11,-0.13163333333333335
2020-08-12,-0.16589222222222222
2020-08-13,-0.111055
2020-08-14,-0.11631666666666668
2020-08-15,-0.10134058823529413
2020-08-16,-0.038051875
2020-08-17,-0.201765625
2020-08-18,-0.12270555555555555
2020-08-19,-0.1929911111111111
2020-08-20,-0.12446823529411764
2020-08-21,-0.12279411764705882
2020-08-22,-0.10521294117647059
2020-08-23,-0.03659058823529412
2020-08-24,-0.10944058823529412
2020-08-25,-0.139505625
2020-08-26,-0.13588882352941176
2020-08-27,-0.10056764705882354
2020-08-28,-0.11958470588235294
2020-08-29,-0.028068823529411764
2020-08-30,0.002673125000000002
2020-08-31,-0.07743764705882353
2020-09-01,-0.09394823529411765
2020-09-02,-0.13265294117647058
2020-09-03,-0.1463835294117647
2020-09-04,-0.144099375
2020-09-05,-0.085150625
2020-09-06,0.019778823529411765
2020-09-07,-0.076253125
2020-09-08,-0.132164375
2020-09-09,-0.15272176470588236
2020-09-10,-0.13176235294117647
2020-09-11,-0.12720588235294117
2020-09-12,-0.094021875
2020-09-13,0.0015400000000000006
2020-09-14,-0.073505625
2020-09-15,-0.135410625
2020-09-16,-0.15109
2020-09-17,-0.13687312499999998
2020-09-18,-0.136325
2020-09-19,-0.057388125
2020-09-20,-0.018585624999999998
2020-09-21,-0.063070625
2020-09-22,-0.08470066666666667
2020-09-23,-0.13107266666666667
2020-09-24,-0.1433075
2020-09-25,-0.09826066666666668
2020-09-26,-0.03178466666666666
2020-09-27,0.05042823529411765
2020-09-28,-0.055747647058823534
2020-09-29,-0.092184375
2020-09-30,-0.10857375
2020-10-01,-0.10251125
2020-10-02,-0.084938125
2020-10-03,-0.093384
2020-10-04,0.049188666666666665
2020-10-05,0.017965
2020-10-06,-0.07551
2020-10-07,-0.10250125
2020-10-08,-0.083722
2020-10-09,-0.033964
2020-10-10,-0.04218375
2020-10-11,0.13296176470588233
2020-10-12,-0.096793125
2020-10-13,-0.071304
2020-10-14,-0.126536
2020-10-15,-0.14279866666666668
2020-10-16,-0.010084666666666669
2020-10-17,-0.009640000000000001
2020-10-18,0.09063266666666667
2020-10-19,-0.04938066666666666
2020-10-20,-0.088586
2020-10-21,-0.09704733333333333
2020-10-22,-0.091
2020-10-23,-0.08458733333333333
2020-10-24,-0.0020440000000000033
2020-10-25,0.087125625
2020-10-26,-0.015566875
2020-10-27,-0.072501875
2020-10-28,-0.0561175
2020-10-29,-0.07705333333333333
2020-10-30,-0.034742
2020-10-31,-0.021643749999999996
2020-11-01,0.08613466666666668
2020-11-02,-0.08004066666666666
2020-11-03,-0.07047733333333334
2020-11-04,0.012611875000000002
2020-11-05,0.022745625
2020-11-06,0.048529333333333334
2020-11-07,0.12109933333333332
2020-11-08,0.23526133333333335
2020-11-09,0.06374866666666666
2020-11-10,0.018807333333333332
2020-11-11,-0.024407333333333333
2020-11-12,0.024616875
2020-11-13,0.007859333333333334
2020-11-14,0.11067
2020-11-15,0.201018
2020-11-16,0.007519333333333339
2020-11-17,0.020427999999999998
2020-11-18,0.001526666666666668
2020-11-19,0.029329333333333332
2020-11-20,0.09401533333333334
2020-11-21,0.165254
2020-11-22,0.34133375
2020-11-23,0.136344
2020-11-24,0.08193066666666667
2020-11-25,0.071466
2020-11-26,0.06982133333333333
2020-11-27,0.09712133333333334
2020-11-28,0.14892
2020-11-29,0.26692
2020-11-30,0.15708666666666668
2020-12-01,0.14343266666666665
2020-12-02,0.01989933333333333
2020-12-03,0.05484133333333333
2020-12-04,0.09369866666666667
2020-12-05,0.18781066666666665
2020-12-06,0.33594
2020-12-07,0.14698733333333333
2020-12-08,-0.076064375
2020-12-09,0.010084000000000003
2020-12-10,0.032844
2020-12-11,0.10858333333333332
2020-12-12,0.12456133333333333
2020-12-13,0.2584393333333333
2020-12-14,0.174609375
2020-12-15,0.108796875
2020-12-16,0.09049812500000001
2020-12-17,0.08467875
2020-12-18,0.140601875
2020-12-19,0.24543117647058826
2020-12-20,0.41295470588235295
2020-12-21,0.30442375
2020-12-22,0.172108125
2020-12-23,0.18780882352941175
2020-12-24,0.04241375
2020-12-25,-0.19528125
2020-12-26,-0.006980624999999998
2020-12-27,0.24064764705882352
2020-12-28,0.19666823529411764
2020-12-29,0.179071875
2020-12-30,0.230265625
2020-12-31,0.09159277777777779
2021-01-01,-0.22834333333333334
2021-01-02,-0.026804761904761904
2021-01-03,0.4277425
2021-01-04,0.2370861111111111
2021-01-05,0.09822944444444444
2021-01-06,0.10304777777777778
2021-01-07,0.12193
2021-01-08,0.13065944444444444
2021-01-09,0.20397117647058824
2021-01-10,0.29609874999999997
2021-01-11,0.11661
2021-01-12,0.11124250000000001
2021-01-13,0.073040625
2021-01-14,0.059190625000000004
2021-01-15,0.0590825
2021-01-16,0.15210875
2021-01-17,0.33175062499999997
2021-01-18,0.12305125
2021-01-19,0.06977875
2021-01-20,0.02289125
2021-01-21,0.10131
2021-01-22,0.023516250000000002
2021-01-23,0.134089375
2021-01-24,0.322603125
2021-01-25,0.11446125
2021-01-26,0.075891875
2021-01-27,0.056356250000000004
2021-01-28,0.03405625
2021-01-29,0.106688125
2021-01-30,0.161446875
2021-01-31,0.295365625
2021-02-01,0.17481125
2021-02-02,0.072729375
2021-02-03,0.02178125
2021-02-04,0.016886
2021-02-05,0.030720000000000004
2021-02-06,0.16266999999999998
2021-02-07,0.278149375
2021-02-08,0.12347875
2021-02-09,-0.013129333333333333
2021-02-10,-0.001191999999999999
2021-02-11,0.03485333333333333
2021-02-12,0.09111933333333333
2021-02-13,0.076422
2021-02-14,0.23185799999999998
2021-02-15,0.08889266666666668
2021-02-16,0.07184266666666667
2021-02-17,0.012727999999999998
2021-02-18,0.026731875
2021-02-19,0.044719375000000006
2021-02-20,0.06184866666666666
2021-02-21,0.263214
2021-02-22,0.11306799999999999
2021-02-23,0.037911999999999994
2021-02-24,0.03811124999999999
2021-02-25,-0.0005375000000000024
2021-02-26,0.07820066666666667
2021-02-27,0.159156
2021-02-28,0.293514
2021-03-01,0.16196
2021-03-02,0.058923333333333335
2021-03-03,0.02992533333333334
2021-03-04,0.06783
2021-03-05,0.06864200000000001
2021-03-06,0.15251599999999998
2021-03-07,0.3193533333333333
2021-03-08,0.10128133333333333
2021-03-09,0.06665933333333333
2021-03-10,0.02517666666666667
2021-03-11,0.017078
2021-03-12,0.06156857142857143
2021-03-13,0.12263333333333333
2021-03-14,0.27901933333333334
2021-03-15,0.15898466666666666
2021-03-16,0.06368066666666666
2021-03-17,0.031324
2021-03-18,0.049847999999999996
2021-03-19,0.08297466666666667
2021-03-20,0.169054
2021-03-21,0.34278533333333333
2021-03-22,0.034778666666666666
2021-03-23,0.028031999999999998
2021-03-24,0.034474000000000005
2021-03-25,0.073782
2021-03-26,0.16474666666666668
2021-03-27,0.148398
2021-03-28,0.3676653333333333
2021-03-29,0.2512393333333333
2021-03-30,0.14313466666666666
2021-03-31,0.17206266666666667
2021-04-01,0.018333749999999996
2021-04-02,-0.20617125
2021-04-03,-0.029213125
2021-04-04,0.301845
2021-04-05,0.14500400000000002
2021-04-06,0.10308066666666665
2021-04-07,0.026318000000000005
2021-04-08,0.017542000000000002
2021-04-09,0.09384799999999999
2021-04-10,0.06238666666666667
2021-04-11,0.142665
2021-04-12,0.08869733333333334
2021-04-13,0.053591428571428575
2021-04-14,0.026307857142857136
2021-04-15,-0.0019593333333333316
2021-04-16,0.04528266666666667
2021-04-17,-0.0001153333333333284
2021-04-18,0.15097000000000002
2021-04-19,0.106988
2021-04-20,0.05789
2021-04-21,0.06011466666666667
2021-04-22,-0.003254285714285712
2021-04-23,0.07424933333333333
2021-04-24,0.065604
2021-04-25,0.23879466666666668
2021-04-26,0.11369928571428571
2021-04-27,0.057150714285714284
2021-04-28,-0.08833428571428571
2021-04-29,-0.047195714285714285
2021-04-30,0.08786571428571428
2021-05-01,-0.044155
2021-05-02,0.007500714285714277
2021-05-03,0.03541571428571428
2021-05-04,-0.07226428571428571
2021-05-05,-0.16009857142857142
2021-05-06,-0.18773
2021-05-07,-0.10192214285714286
2021-05-08,-0.15015214285714285
2021-05-09,0.09444428571428572
2021-05-10,0.016919999999999998
2021-05-11,-0.06466357142857143
2021-05-12,-0.15055857142857146
2021-05-13,-0.09023214285714286
2021-05-14,-0.031129999999999998
2021-05-15,0.042895
2021-05-16,0.09469857142857142
2021-05-17,-0.022584285714285713
2021-05-18,-0.009694999999999999
2021-05-19,-0.08951571428571428
2021-05-20,0.0005192857142857162
2021-05-21,0.025425
2021-05-22,0.029817142857142858
2021-05-23,0.044786153846153844
2021-05-24,0.3223678571428571
2021-05-25,0.00847642857142857
2021-05-26,0.023240714285714285
2021-05-27,0.0013200000000000017
2021-05-28,0.002455000000000001
2021-05-29,0.15327357142857143
2021-05-30,0.35122785714285715
2021-05-31,0.34919071428571424
2021-06-01,0.03796461538461538
2021-06-02,0.07235785714285714
2021-06-03,0.054987857142857144
2021-06-04,0.08455142857142858
2021-06-05,0.16447307692307692
2021-06-06,0.24583785714285716
2021-06-07,0.08280357142857143
2021-06-08,0.066645
2021-06-09,-0.02637857142857143
2021-06-10,0.03797714285714286
2021-06-11,0.08023642857142857
2021-06-12,0.13479357142857143
2021-06-13,0.262215
2021-06-14,0.07731461538461538
2021-06-15,0.10834
2021-06-16,0.04066642857142857
2021-06-17,0.06430384615384616
2021-06-18,0.09354615384615385
2021-06-19,0.23358916666666665
2021-06-20,0.33338249999999997
2021-06-21,0.10113916666666667
2021-06-22,0.113185
2021-06-23,0.08254583333333333
2021-06-24,0.07011857142857143
2021-06-25,0.10530285714285714
2021-06-26,0.18973615384615383
2021-06-27,0.3313707142857143
2021-06-28,0.21244785714285716
2021-06-29,0.10429538461538462
2021-06-30,0.14018
2021-07-01,0.1300342857142857
2021-07-02,0.161715
2021-07-03,0.22878500000000002
2021-07-04,0.4748442857142857
2021-07-05,0.11633928571428573
2021-07-06,0.18015571428571428
2021-07-07,0.07311571428571428
2021-07-08,0.122945
2021-07-09,0.18739285714285714
2021-07-10,0.2265842857142857
2021-07-11,0.41868076923076925
2021-07-12,0.2627078571428571
2021-07-13,0.14018461538461538
2021-07-14,0.12968615384615384
2021-07-15,0.10975153846153846
2021-07-16,0.19412785714285713
2021-07-17,0.26050500000000004
2021-07-18,0.4181446153846154
2021-07-19,0.25460357142857143
2021-07-20,-0.04571692307692307
2021-07-21,0.08017307692307693
2021-07-22,0.08713000000000001
2021-07-23,0.03325846153846154
2021-07-24,0.042666666666666665
2021-07-25,0.15148166666666665
2021-07-26,0.05702846153846154
2021-07-27,-0.07916583333333334
2021-07-28,-0.10101666666666666
2021-07-29,-0.07714076923076922
2021-07-30,0.0550125
2021-07-31,0.19958
2021-08-01,0.29121916666666664
2021-08-02,0.14206615384615384
2021-08-03,0.07883749999999999
2021-08-04,0.06351166666666667
2021-08-05,0.2043523076923077
2021-08-06,0.19124583333333334
2021-08-07,0.18958416666666666
2021-08-08,0.26164499999999996
2021-08-09,0.12645583333333332
2021-08-10,0.1609025
2021-08-11,0.14680916666666666
2021-08-12,0.135155
2021-08-13,0.21027916666666666
2021-08-14,0.244625
2021-08-15,0.410965
2021-08-16,0.08434916666666668
2021-08-17,0.176785
2021-08-18,0.1574730769230769
2021-08-19,0.10314250000000001
2021-08-20,0.14879833333333334
2021-08-21,0.27123583333333334
2021-08-22,0.36573083333333334
2021-08-23,0.12931583333333332
2021-08-24,0.06264
2021-08-25,0.11679666666666666
2021-08-26,0.11792666666666667
2021-08-27,0.1541075
2021-08-28,0.24265916666666665
2021-08-29,0.32025
2021-08-30,0.17144416666666665
2021-08-31,0.13205538461538463
2021-09-01,0.15970916666666668
2021-09-02,0.11673750000000001
2021-09-03,0.15421166666666666
2021-09-04,0.2611141666666667
2021-09-05,0.28578
2021-09-06,0.1980833333333333
2021-09-07,0.12347333333333332
2021-09-08,0.13324666666666665
2021-09-09,0.12770083333333335
2021-09-10,0.18658083333333333
2021-09-11,0.20223
2021-09-12,0.3500475
2021-09-13,0.15197416666666666
2021-09-14,0.21972461538461538
2021-09-15,0.18038454545454544
2021-09-16,0.14902416666666665
2021-09-17,0.20741666666666667
2021-09-18,0.23328583333333333
2021-09-19,0.34201666666666664
2021-09-20,0.196445
2021-09-21,0.13723666666666667
2021-09-22,0.12767666666666666
2021-09-23,0.13196583333333334
2021-09-24,0.17353666666666667
2021-09-25,0.22040249999999997
2021-09-26,0.37154666666666664
2021-09-27,0.22394166666666668
2021-09-28,0.17412000000000002
2021-09-29,0.127605
2021-09-30,0.15753416666666667
2021-10-01,0.16921083333333334
2021-10-02,0.2658741666666667
2021-10-03,0.36408666666666667
2021-10-04,0.13791166666666665
2021-10-05,0.1575791666666667
2021-10-06,0.15533545454545455
2021-10-07,0.15255083333333333
2021-10-08,0.19832666666666665
2021-10-09,0.20430666666666666
2021-10-10,0.4192825
2021-10-11,0.2396125
2021-10-12,0.16689333333333334
2021-10-13,0.22443666666666665
2021-10-14,0.3076653846153846
2021-10-15,0.30611083333333333
2021-10-16,0.37190384615384614
2021-10-17,0.5812646153846154
2021-10-18,0.32538538461538463
2021-10-19,0.35920230769230765
2021-10-20,0.2137433333333333
2021-10-21,0.16894083333333332
2021-10-22,0.23246636363636364
2021-10-23,0.35404583333333334
2021-10-24,0.3674041666666666
2021-10-25,0.4895138461538462
2021-10-26,0.1864741666666667
2021-10-27,0.19527090909090908
2021-10-28,0.13336545454545454
2021-10-29,0.30653454545454545
2021-10-30,0.32104916666666666
2021-10-31,0.43114416666666666
2021-11-01,0.05756833333333333
2021-11-02,0.17746666666666666
