date,mobility_trend
2020-03-01,0.013114999999999996
2020-03-02,-0.017655
2020-03-03,-0.01774833333333333
2020-03-04,-0.017235833333333332
2020-03-05,0.0147525
2020-03-06,0.013239166666666663
2020-03-07,0.07475666666666667
2020-03-08,0.07638166666666667
2020-03-09,0.01463916666666667
2020-03-10,-0.027670833333333335
2020-03-11,-0.02063166666666667
2020-03-12,-0.017433333333333332
2020-03-13,-0.006825833333333333
2020-03-14,0.005295833333333334
2020-03-15,0.026458333333333334
2020-03-16,-0.058729166666666666
2020-03-17,-0.062035
2020-03-18,-0.09438333333333333
2020-03-19,-0.11263416666666666
2020-03-20,-0.133165
2020-03-21,-0.315495
2020-03-22,-0.329205
2020-03-23,-0.3859858333333333
2020-03-24,-0.329585
2020-03-25,-0.4915258333333334
2020-03-26,-0.4863866666666667
2020-03-27,-0.4807383333333333
2020-03-28,-0.43276583333333335
2020-03-29,-0.43104583333333335
2020-03-30,-0.45088833333333334
2020-03-31,-0.4489441666666667
2020-04-01,-0.42847833333333335
2020-04-02,-0.4368258333333334
2020-04-03,-0.4351875
2020-04-04,-0.4106191666666667
2020-04-05,-0.42623916666666667
2020-04-06,-0.45279416666666666
2020-04-07,-0.40065
2020-04-08,-0.39121999999999996
2020-04-09,-0.49242
2020-04-10,-0.5506383333333333
2020-04-11,-0.43058166666666664
2020-04-12,-0.42342166666666664
2020-04-13,-0.38178833333333334
2020-04-14,-0.40373583333333335
2020-04-15,-0.41836
2020-04-16,-0.41703416666666665
2020-04-17,-0.4113191666666667
2020-04-18,-0.39839916666666664
2020-04-19,-0.4212991666666667
2020-04-20,-0.39714
2020-04-21,-0.3865091666666667
2020-04-22,-0.38629916666666664
2020-04-23,-0.3682733333333333
2020-04-24,-0.3738683333333333
2020-04-25,-0.34532333333333337
2020-04-26,-0.3684716666666667
2020-04-27,-0.3583675
2020-04-28,-0.36552333333333337
2020-04-29,-0.3668883333333333
2020-04-30,-0.36362333333333335
2020-05-01,-0.39664000000000005
2020-05-02,-0.35142416666666665
2020-05-03,-0.38435384615384616
2020-05-04,-0.3637025
2020-05-05,-0.33338249999999997
2020-05-06,-0.33594416666666665
2020-05-07,-0.319955
2020-05-08,-0.35847083333333335
2020-05-09,-0.27435666666666664
2020-05-10,-0.3054707692307692
2020-05-11,-0.31083333333333335
2020-05-12,-0.2936775
2020-05-13,-0.3138741666666667
2020-05-14,-0.3214525
2020-05-15,-0.3053708333333333
2020-05-16,-0.27442416666666664
2020-05-17,-0.38135461538461535
2020-05-18,-0.277065
2020-05-19,-0.2868041666666667
2020-05-20,-0.2900241666666667
2020-05-21,-0.2982783333333333
2020-05-22,-0.2994658333333333
2020-05-23,-0.24308333333333332
2020-05-24,-0.31830461538461535
2020-05-25,-0.3351175
2020-05-26,-0.2890816666666667
2020-05-27,-0.26556583333333333
2020-05-28,-0.2682716666666667
2020-05-29,-0.26334833333333335
2020-05-30,-0.2440875
2020-05-31,-0.28181
2020-06-01,-0.23473416666666666
2020-06-02,-0.23936333333333334
2020-06-03,-0.23560166666666668
2020-06-04,-0.26121833333333333
2020-06-05,-0.20551583333333334
2020-06-06,-0.2016225
2020-06-07,-0.20805923076923077
2020-06-08,-0.22167916666666668
2020-06-09,-0.2135875
2020-06-10,-0.20839666666666665
2020-06-11,-0.20811666666666664
2020-06-12,-0.20560749999999997
2020-06-13,-0.15114166666666667
2020-06-14,-0.23345538461538462
2020-06-15,-0.2678475
2020-06-16,-0.18162333333333333
2020-06-17,-0.17966416666666665
2020-06-18,-0.23740833333333333
2020-06-19,-0.172065
2020-06-20,-0.16376666666666664
2020-06-21,-0.2223323076923077
2020-06-22,-0.28545333333333334
2020-06-23,-0.16487583333333333
2020-06-24,-0.17364500000000002
2020-06-25,-0.1479025
2020-06-26,-0.14376
2020-06-27,-0.10476166666666668
2020-06-28,-0.23127999999999999
2020-06-29,-0.22594083333333334
2020-06-30,-0.14481750000000002
2020-07-01,-0.1466525
2020-07-02,-0.19411166666666665
2020-07-03,-0.12435666666666667
2020-07-04,-0.162975
2020-07-05,-0.15214076923076922
2020-07-06,-0.16689916666666668
2020-07-07,-0.15145
2020-07-08,-0.15273
2020-07-09,-0.15708166666666667
2020-07-10,-0.172005
2020-07-11,-0.11280083333333334
2020-07-12,-0.13254846153846153
2020-07-13,-0.178655
2020-07-14,-0.1632225
2020-07-15,-0.17905833333333332
2020-07-16,-0.12188666666666666
2020-07-17,-0.11907916666666667
2020-07-18,-0.09431166666666667
2020-07-19,-0.1768246153846154
2020-07-20,-0.2378566666666667
2020-07-21,-0.17457083333333334
2020-07-22,-0.16580833333333334
2020-07-23,-0.192215
2020-07-24,-0.15961250000000002
2020-07-25,-0.14083583333333335
2020-07-26,-0.1774069230769231
2020-07-27,-0.15277166666666667
2020-07-28,-0.15075083333333333
2020-07-29,-0.15424000000000002
2020-07-30,-0.19348083333333332
2020-07-31,-0.13231416666666665
2020-08-01,-0.07864416666666667
2020-08-02,-0.13530333333333333
2020-08-03,-0.15316583333333333
2020-08-04,-0.11767833333333333
2020-08-05,-0.14080333333333334
2020-08-06,-0.11327083333333333
2020-08-07,-0.1816725
2020-08-08,-0.17076666666666665
2020-08-09,-0.12153615384615385
2020-08-10,-0.13505999999999999
2020-08-11,-0.10870833333333334
2020-08-12,-0.13434916666666666
2020-08-13,-0.191885
2020-08-14,-0.16581166666666666
2020-08-15,-0.1362925
2020-08-16,-0.1856730769230769
2020-08-17,-0.2907675
2020-08-18,-0.0980975
2020-08-19,-0.09956416666666666
2020-08-20,-0.1414925
2020-08-21,-0.12253583333333333
2020-08-22,-0.11832333333333334
2020-08-23,-0.13776916666666666
2020-08-24,-0.1200575
2020-08-25,-0.09484
2020-08-26,-0.11457333333333335
2020-08-27,-0.09090416666666667
2020-08-28,-0.10123583333333334
2020-08-29,-0.054185000000000004
2020-08-30,-0.10452384615384616
2020-08-31,-0.09321583333333333
2020-09-01,-0.090745
2020-09-02,-0.09484166666666666
2020-09-03,-0.11896583333333333
2020-09-04,-0.09248416666666666
2020-09-05,0.0008666666666666657
2020-09-06,-0.00990923076923077
2020-09-07,-0.10414333333333332
2020-09-08,-0.043078333333333337
2020-09-09,-0.13320916666666668
2020-09-10,-0.11009166666666666
2020-09-11,-0.10137499999999999
2020-09-12,-0.03966833333333333
2020-09-13,-0.03270307692307692
2020-09-14,-0.09439249999999999
2020-09-15,-0.08775
2020-09-16,-0.1050975
2020-09-17,-0.095075
2020-09-18,-0.09603916666666666
2020-09-19,-0.062545
2020-09-20,-0.011941538461538458
2020-09-21,-0.0788375
2020-09-22,-0.0812875
2020-09-23,-0.1479325
2020-09-24,-0.09772583333333333
2020-09-25,-0.09880916666666667
2020-09-26,-0.017401666666666666
2020-09-27,-0.06437461538461539
2020-09-28,-0.07653666666666667
2020-09-29,-0.0978075
2020-09-30,-0.08555916666666667
2020-10-01,-0.07200416666666666
2020-10-02,-0.08576916666666667
2020-10-03,0.03426666666666667
2020-10-04,-0.033854166666666664
2020-10-05,-0.08440583333333335
2020-10-06,-0.08910363636363637
2020-10-07,-0.06276454545454545
2020-10-08,-0.098675
2020-10-09,-0.06944333333333334
2020-10-10,0.03688166666666667
2020-10-11,-0.026523076923076924
2020-10-12,-0.09681333333333335
2020-10-13,-0.09286666666666667
2020-10-14,-0.1174925
2020-10-15,-0.0924
2020-10-16,-0.09434916666666666
2020-10-17,-0.027919166666666665
2020-10-18,-0.025836923076923073
2020-10-19,-0.0964109090909091
2020-10-20,-0.1201025
2020-10-21,-0.10141083333333334
2020-10-22,-0.11180666666666667
2020-10-23,-0.140145
2020-10-24,-0.019981666666666665
2020-10-25,0.006770909090909095
2020-10-26,-0.07456166666666666
2020-10-27,-0.09261333333333334
2020-10-28,-0.1004675
2020-10-29,-0.08925083333333333
2020-10-30,-0.07803416666666667
2020-10-31,-0.037024166666666664
2020-11-01,-0.06930833333333333
2020-11-02,-0.1341825
2020-11-03,-0.07240916666666666
2020-11-04,-0.03389333333333334
2020-11-05,-0.017329999999999998
2020-11-06,-0.0056833333333333345
2020-11-07,0.035975
2020-11-08,0.0469425
2020-11-09,-0.0305025
2020-11-10,-0.010478333333333333
2020-11-11,-0.0016466666666666643
2020-11-12,0.031265
2020-11-13,-0.03428833333333333
2020-11-14,0.11772500000000001
2020-11-15,0.10980000000000001
2020-11-16,-0.051007500000000004
2020-11-17,-0.021076666666666664
2020-11-18,0.0066483333333333325
2020-11-19,0.027900833333333337
2020-11-20,0.060599999999999994
2020-11-21,0.1251025
2020-11-22,0.10297833333333334
2020-11-23,0.01109333333333333
2020-11-24,-0.010830000000000001
2020-11-25,0.03822583333333333
2020-11-26,0.06559
2020-11-27,0.028315000000000003
2020-11-28,0.11052583333333332
2020-11-29,0.11691416666666667
2020-11-30,0.09292
2020-12-01,0.02402416666666667
2020-12-02,0.049787500000000005
2020-12-03,0.09597499999999999
2020-12-04,0.09138166666666665
2020-12-05,0.21036999999999997
2020-12-06,0.15604416666666665
2020-12-07,0.07589909090909092
2020-12-08,0.01713818181818182
2020-12-09,0.045018333333333334
2020-12-10,0.0662775
2020-12-11,0.07251166666666667
2020-12-12,0.1714175
2020-12-13,0.17297583333333333
2020-12-14,0.05731083333333333
2020-12-15,0.09631833333333334
2020-12-16,0.13948833333333333
2020-12-17,0.1204525
2020-12-18,0.13983833333333334
2020-12-19,0.24657833333333334
2020-12-20,0.2237566666666667
2020-12-21,0.16682
2020-12-22,0.178785
2020-12-23,0.2075741666666667
2020-12-24,0.16519416666666667
2020-12-25,-0.12404727272727273
2020-12-26,0.11200545454545453
2020-12-27,0.20556416666666666
2020-12-28,0.13188272727272726
2020-12-29,0.1058675
2020-12-30,0.1755608333333333
2020-12-31,0.15969
2021-01-01,-0.10404333333333333
2021-01-02,0.05102416666666667
2021-01-03,0.28208416666666664
2021-01-04,0.1351525
2021-01-05,0.0846825
2021-01-06,0.08201
2021-01-07,0.099425
2021-01-08,-0.0037708333333333344
2021-01-09,0.09842818181818182
2021-01-10,0.14906166666666668
2021-01-11,0.02059916666666667
2021-01-12,0.10261999999999999
2021-01-13,0.05480090909090909
2021-01-14,0.0319875
2021-01-15,0.062386363636363636
2021-01-16,0.12927818181818182
2021-01-17,0.16334181818181817
2021-01-18,0.0779609090909091
2021-01-19,0.07336363636363635
2021-01-20,0.04153363636363636
2021-01-21,0.051925454545454545
2021-01-22,0.07770909090909091
2021-01-23,0.12608727272727271
2021-01-24,0.16029363636363636
2021-01-25,0.08341272727272728
2021-01-26,0.068951
2021-01-27,0.05097700000000001
2021-01-28,0.08562299999999999
2021-01-29,0.11089545454545456
2021-01-30,0.175101
2021-01-31,0.2138709090909091
2021-02-01,0.05621416666666667
2021-02-02,0.028944545454545455
2021-02-03,0.030208181818181815
2021-02-04,0.06608545454545454
2021-02-05,0.03444181818181818
2021-02-06,0.1511309090909091
2021-02-07,0.162295
2021-02-08,0.07777181818181818
2021-02-09,0.011495
2021-02-10,0.03752249999999999
2021-02-11,0.07021166666666667
2021-02-12,0.02069
2021-02-13,0.15645454545454546
2021-02-14,0.148888
2021-02-15,0.10056363636363637
2021-02-16,0.04939
2021-02-17,0.03364363636363636
2021-02-18,0.03385727272727273
2021-02-19,0.044131
2021-02-20,0.12015500000000001
2021-02-21,0.17072400000000001
2021-02-22,0.056065
2021-02-23,-0.008672000000000003
2021-02-24,0.055229090909090915
2021-02-25,0.06351636363636363
2021-02-26,0.09448181818181817
2021-02-27,0.1917418181818182
2021-02-28,0.23489
2021-03-01,0.10246599999999999
2021-03-02,0.05066818181818182
2021-03-03,0.05918636363636364
2021-03-04,0.07498
2021-03-05,0.106078
2021-03-06,0.156288
2021-03-07,0.164929
2021-03-08,0.09322636363636363
2021-03-09,0.095285
2021-03-10,0.098392
2021-03-11,0.05992636363636364
2021-03-12,0.10398199999999999
2021-03-13,0.186355
2021-03-14,0.178099
2021-03-15,0.049051
2021-03-16,0.015591999999999998
2021-03-17,0.06213500000000001
2021-03-18,0.057380909090909094
2021-03-19,0.1413081818181818
2021-03-20,0.22840000000000002
2021-03-21,0.205412
2021-03-22,0.087838
2021-03-23,0.101791
2021-03-24,0.043171
2021-03-25,0.09423000000000001
2021-03-26,0.074351
2021-03-27,0.19729000000000002
2021-03-28,0.27635899999999997
2021-03-29,0.149898
2021-03-30,0.131412
2021-03-31,0.192484
2021-04-01,0.092626
2021-04-02,-0.163728
2021-04-03,0.1925109090909091
2021-04-04,0.40979454545454547
2021-04-05,0.111318
2021-04-06,0.054528
2021-04-07,0.083599
2021-04-08,0.027852
2021-04-09,0.065968
2021-04-10,0.153245
2021-04-11,0.163463
2021-04-12,0.081942
2021-04-13,0.054805000000000006
2021-04-14,0.047284
2021-04-15,0.069101
2021-04-16,0.063326
2021-04-17,0.049989
2021-04-18,0.142565
2021-04-19,0.126168
2021-04-20,0.08947800000000002
2021-04-21,0.072243
2021-04-22,0.083407
2021-04-23,0.10424800000000001
2021-04-24,0.183955
2021-04-25,0.176147
2021-04-26,0.140614
2021-04-27,0.078677
2021-04-28,0.008179999999999998
2021-04-29,-0.039499
2021-04-30,-0.013134999999999999
2021-05-01,0.040054
2021-05-02,-0.051189
2021-05-03,0.008576000000000002
2021-05-04,0.025509000000000004
2021-05-05,-0.012364000000000003
2021-05-06,-0.094082
2021-05-07,-0.11722999999999999
2021-05-08,-0.085687
2021-05-09,-0.015606
2021-05-10,-0.151533
2021-05-11,-0.120794
2021-05-12,-0.149229
2021-05-13,-0.053759
2021-05-14,-0.0018140000000000018
2021-05-15,0.08461
2021-05-16,-0.026581000000000004
2021-05-17,-0.15461799999999998
2021-05-18,0.045404
2021-05-19,-0.031988
2021-05-20,0.013460000000000003
2021-05-21,0.055298
2021-05-22,0.10307200000000001
2021-05-23,0.153674
2021-05-24,0.032877
2021-05-25,-0.019991000000000002
2021-05-26,0.030844
2021-05-27,-0.036987
2021-05-28,0.034336
2021-05-29,0.11890099999999999
2021-05-30,0.10839800000000002
2021-05-31,0.037105000000000006
2021-06-01,0.032293
2021-06-02,0.079446
2021-06-03,0.042498999999999995
2021-06-04,0.056708999999999996
2021-06-05,0.140656
2021-06-06,0.096828
2021-06-07,0.009252
2021-06-08,0.030718999999999996
2021-06-09,0.081406
2021-06-10,0.023007999999999997
2021-06-11,0.058524999999999994
2021-06-12,0.081458
2021-06-13,0.14976799999999998
2021-06-14,0.013842000000000002
2021-06-15,0.05774
2021-06-16,0.055430999999999994
2021-06-17,0.008709000000000001
2021-06-18,0.03673800000000001
2021-06-19,0.14250000000000002
2021-06-20,0.016045999999999998
2021-06-21,0.043618000000000004
2021-06-22,0.039398
2021-06-23,0.002807000000000004
2021-06-24,0.07003000000000001
2021-06-25,0.08691299999999999
2021-06-26,-0.156015
2021-06-27,-0.099316
2021-06-28,0.08836200000000001
2021-06-29,0.077651
2021-06-30,0.043453000000000006
2021-07-01,0.068513
2021-07-02,0.14531100000000002
2021-07-03,0.18818700000000002
2021-07-04,0.206792
2021-07-05,0.093072
2021-07-06,0.07994799999999999
2021-07-07,0.152478
2021-07-08,0.09009700000000001
2021-07-09,0.018689
2021-07-10,0.165943
2021-07-11,0.167842
2021-07-12,0.12309300000000001
2021-07-13,0.091101
2021-07-14,0.111796
2021-07-15,0.09352200000000001
2021-07-16,0.076808
2021-07-17,0.198909
2021-07-18,0.12261999999999999
2021-07-19,0.129047
2021-07-20,0.06482099999999999
2021-07-21,0.067865
2021-07-22,0.062259999999999996
2021-07-23,0.0590588888888889
2021-07-24,0.05624199999999999
2021-07-25,0.041543
2021-07-26,-0.09137222222222222
2021-07-27,-0.06933666666666666
2021-07-28,-0.10211555555555557
2021-07-29,-0.031037777777777782
2021-07-30,-0.003631111111111112
2021-07-31,0.204738
2021-08-01,0.209709
2021-08-02,0.135851
2021-08-03,0.129167
2021-08-04,0.143626
2021-08-05,0.12715300000000002
2021-08-06,0.192731
2021-08-07,0.225129
2021-08-08,0.26774899999999996
2021-08-09,0.12318599999999999
2021-08-10,0.124009
2021-08-11,0.178726
2021-08-12,0.106836
2021-08-13,0.183234
2021-08-14,0.224267
2021-08-15,0.24503599999999998
2021-08-16,0.17456900000000003
2021-08-17,0.13616299999999998
2021-08-18,0.191951
2021-08-19,0.107901
2021-08-20,0.143995
2021-08-21,0.21398
2021-08-22,0.18494666666666668
2021-08-23,0.18092
2021-08-24,0.17523
2021-08-25,0.15474700000000002
2021-08-26,0.176086
2021-08-27,0.18917699999999998
2021-08-28,0.26005700000000004
2021-08-29,0.24050600000000003
2021-08-30,0.1626766666666667
2021-08-31,0.15784111111111113
2021-09-01,0.181518
2021-09-02,0.11001777777777778
2021-09-03,0.1976822222222222
2021-09-04,0.23689444444444444
2021-09-05,0.22006666666666666
2021-09-06,0.1399622222222222
2021-09-07,0.14066444444444445
2021-09-08,0.15357666666666667
2021-09-09,0.16014333333333333
2021-09-10,0.18174666666666667
2021-09-11,0.21267222222222223
2021-09-12,0.2505277777777778
2021-09-13,0.1318211111111111
2021-09-14,0.1165188888888889
2021-09-15,0.10234666666666666
2021-09-16,0.15600666666666665
2021-09-17,0.18259
2021-09-18,0.2259811111111111
2021-09-19,0.24758666666666665
2021-09-20,0.18726666666666666
2021-09-21,0.13645333333333332
2021-09-22,0.07509888888888888
2021-09-23,0.1374277777777778
2021-09-24,0.13162
2021-09-25,0.2201611111111111
2021-09-26,0.276673
2021-09-27,0.1370222222222222
2021-09-28,0.16728666666666667
2021-09-29,0.10265222222222221
2021-09-30,0.14481555555555556
2021-10-01,0.21812555555555557
2021-10-02,0.3281222222222222
2021-10-03,0.29677333333333333
2021-10-04,0.1826111111111111
2021-10-05,0.13165555555555555
2021-10-06,0.1291111111111111
2021-10-07,0.14339000000000002
2021-10-08,0.11957333333333334
2021-10-09,0.23592666666666665
2021-10-10,0.2647888888888889
2021-10-11,0.10635222222222222
2021-10-12,0.14957222222222222
2021-10-13,0.15780000000000002
2021-10-14,0.17337444444444444
2021-10-15,0.18543555555555555
2021-10-16,0.24017333333333335
2021-10-17,0.2886866666666667
2021-10-18,0.26312555555555556
2021-10-19,0.24396666666666667
2021-10-20,0.16971444444444445
2021-10-21,0.18306555555555556
2021-10-22,0.1551588888888889
2021-10-23,0.22946444444444442
2021-10-24,0.2641633333333333
2021-10-25,0.21307555555555557
2021-10-26,0.12834222222222222
2021-10-27,0.17802555555555555
2021-10-28,0.19730777777777778
2021-10-29,0.19189
2021-10-30,0.30493333333333333
2021-10-31,0.30497444444444444
2021-11-01,0.22441333333333333
2021-11-02,0.22912666666666665
2021-11-03,0.17456666666666668
2021-11-04,0.21868555555555555
2021-11-05,0.22932666666666668
2021-11-06,0.2948644444444445
2021-11-07,0.27971555555555555
2021-11-08,0.18503555555555554
2021-11-09,0.2063311111111111
2021-11-10,0.19960666666666665
2021-11-11,0.2197
2021-11-12,0.2501366666666667
2021-11-13,0.36581555555555556
2021-11-14,0.3356077777777778
2021-11-15,-0.2914288888888889
2021-11-16,0.13558444444444442
2021-11-17,-0.0081125
2021-11-18,0.19112333333333334
2021-11-19,0.2172288888888889
2021-11-20,0.28163111111111117
2021-11-21,0.2182988888888889
2021-11-22,0.19389111111111113
2021-11-23,-0.1876475
2021-11-24,0.12200555555555555
2021-11-25,0.20432444444444445
2021-11-26,0.21783111111111111
2021-11-27,0.29092666666666667
2021-11-28,0.3198811111111111
2021-11-29,0.26175
2021-11-30,0.090986
2021-12-01,-0.391755
2021-12-02,0.05728799999999999
2021-12-03,0.136836
2021-12-04,0.072618
2021-12-05,0.2702788888888889
2021-12-06,0.124682
2021-12-07,0.25084555555555554
2021-12-08,0.16192666666666666
2021-12-09,0.22370444444444443
2021-12-10,0.23654111111111112
2021-12-11,0.364587
2021-12-12,0.36735555555555555
2021-12-13,0.26958444444444446
2021-12-14,0.2588833333333333
2021-12-15,0.2552422222222222
2021-12-16,0.24548555555555554
2021-12-17,0.3057977777777778
2021-12-18,0.39168000000000003
2021-12-19,0.3763266666666667
2021-12-20,0.3176888888888889
2021-12-21,0.30790555555555554
2021-12-22,0.391009
2021-12-23,0.4005111111111111
2021-12-24,0.28089555555555556
2021-12-25,0.120071
2021-12-26,0.25426333333333334
2021-12-27,0.2753777777777778
2021-12-28,0.2688511111111111
2021-12-29,0.25664555555555557
2021-12-30,0.3338244444444445
2021-12-31,0.27000555555555555
2022-01-01,0.124525
2022-01-02,0.424443
2022-01-03,0.2966755555555556
2022-01-04,0.281481
2022-01-05,0.307878
2022-01-06,0.2445433333333333
2022-01-07,0.227672
2022-01-08,0.362212
2022-01-09,0.40374499999999997
2022-01-10,0.318081
2022-01-11,0.23589777777777776
2022-01-12,0.15070666666666666
2022-01-13,0.1910788888888889
2022-01-14,0.13244111111111112
2022-01-15,0.22018444444444443
2022-01-16,0.24312555555555557
2022-01-17,0.12975
2022-01-18,0.13924999999999998
2022-01-19,0.14689555555555556
2022-01-20,0.18908444444444444
2022-01-21,0.12631555555555557
2022-01-22,0.15094333333333332
2022-01-23,0.1927525
2022-01-24,0.10265222222222223
2022-01-25,0.04697444444444445
2022-01-26,0.04115
2022-01-27,0.04865666666666666
2022-01-28,0.0431225
2022-01-29,0.127915
2022-01-30,0.1583377777777778
2022-01-31,0.11678125
2022-02-01,0.09431222222222223
2022-02-02,0.08186428571428572
2022-02-03,0.072595
2022-02-04,0.13445857142857143
2022-02-05,0.159415
2022-02-06,0.12970125
2022-02-07,0.07946444444444445
2022-02-08,0.01608625
2022-02-09,0.035701250000000004
2022-02-10,0.06788
2022-02-11,0.10158857142857143
2022-02-12,0.1789242857142857
2022-02-13,0.1241225
2022-02-14,0.07708
2022-02-15,0.08436999999999999
2022-02-16,0.07125571428571428
2022-02-17,0.1296257142857143
2022-02-18,0.10544428571428573
2022-02-19,0.21123
2022-02-20,0.16219000000000003
2022-02-21,0.10262428571428572
2022-02-22,0.100055
2022-02-23,0.03623571428571428
2022-02-24,0.04460624999999999
2022-02-25,-0.023998571428571425
2022-02-26,0.1293
2022-02-27,0.07570166666666667
2022-02-28,0.141015
2022-03-01,0.0984
2022-03-02,0.09723
2022-03-03,0.16225
2022-03-04,0.03663166666666667
2022-03-05,0.157925
2022-03-06,0.09263285714285716
2022-03-07,0.08320571428571429
2022-03-08,0.10909
2022-03-09,0.08702833333333333
2022-03-10,0.11144333333333334
2022-03-11,0.09626
2022-03-12,0.20046666666666665
2022-03-13,0.11275999999999999
2022-03-14,0.07764571428571429
2022-03-15,0.12660166666666667
2022-03-16,0.09270166666666667
2022-03-17,0.11774333333333332
2022-03-18,0.14337
2022-03-19,0.29837833333333336
2022-03-20,0.16623
2022-03-21,0.12278
2022-03-22,0.1446
2022-03-23,0.08906833333333332
2022-03-24,0.07672333333333334
2022-03-25,0.07891857142857142
2022-03-26,0.188198
2022-03-27,0.099276
2022-03-28,0.07974
2022-03-29,0.06483833333333333
2022-03-30,0.09781833333333334
2022-03-31,0.11597999999999999
2022-04-01,0.13022166666666668
2022-04-02,0.151916
2022-04-03,0.09308500000000001
2022-04-04,0.09689166666666667
2022-04-05,0.044815
2022-04-06,0.141322
2022-04-07,0.123996
2022-04-08,0.14047833333333334
2022-04-09,0.24137
2022-04-10,0.22227
2022-04-11,0.14529666666666666
2022-04-12,0.14408833333333335
2022-04-13,0.14912999999999998
2022-04-14,0.09247499999999999
2022-04-15,-0.153525
2022-04-16,0.14348624999999998
2022-04-17,0.4725357142857143
2022-04-18,0.19494666666666668
2022-04-19,0.14860833333333334
2022-04-20,0.09065000000000001
2022-04-21,0.08386800000000001
2022-04-22,0.116568
2022-04-23,0.19140500000000002
2022-04-24,0.060925
2022-04-25,0.07606666666666667
2022-04-26,0.059197999999999994
2022-04-27,0.037236000000000005
2022-04-28,0.042585
2022-04-29,0.037184
2022-04-30,0.18384166666666668
2022-05-01,0.11385333333333332
2022-05-02,0.17412199999999997
2022-05-03,0.10885199999999999
2022-05-04,0.138024
2022-05-05,0.047619999999999996
2022-05-06,0.026339999999999995
2022-05-07,0.08799799999999999
2022-05-08,0.13372
2022-05-09,0.108525
2022-05-10,0.13965
2022-05-11,0.120878
2022-05-12,0.080555
2022-05-13,0.113095
2022-05-14,0.216732
2022-05-15,0.12762400000000002
2022-05-16,0.079285
2022-05-17,0.115156
2022-05-18,0.017006
2022-05-19,-0.056549999999999996
2022-05-20,0.05772000000000001
2022-05-21,0.184974
2022-05-22,0.151236
