date,mobility_trend
2020-03-01,-0.125078
2020-03-02,0.141326
2020-03-03,0.146343
2020-03-04,0.011753
2020-03-05,-0.0008210000000000023
2020-03-06,0.014965000000000001
2020-03-07,0.063365
2020-03-08,-0.06891
2020-03-09,0.094639
2020-03-10,0.112214
2020-03-11,-0.029324
2020-03-12,-0.033275
2020-03-13,-0.021422
2020-03-14,0.034867999999999996
2020-03-15,-0.127123
2020-03-16,0.0005710000000000005
2020-03-17,-0.063126
2020-03-18,-0.284432
2020-03-19,-0.319608
2020-03-20,-0.351254
2020-03-21,-0.364361
2020-03-22,-0.468426
2020-03-23,-0.559973
2020-03-24,-0.341056
2020-03-25,-0.667887
2020-03-26,-0.675084
2020-03-27,-0.66984
2020-03-28,-0.641222
2020-03-29,-0.6510969999999999
2020-03-30,-0.611346
2020-03-31,-0.601453
2020-04-01,-0.633319
2020-04-02,-0.656551
2020-04-03,-0.635863
2020-04-04,-0.6136739999999999
2020-04-05,-0.6365540000000001
2020-04-06,-0.5966739999999999
2020-04-07,-0.584206
2020-04-08,-0.625479
2020-04-09,-0.7080029999999999
2020-04-10,-0.737692
2020-04-11,-0.6403139999999999
2020-04-12,-0.645429
2020-04-13,-0.591134
2020-04-14,-0.6027129999999999
2020-04-15,-0.636996
2020-04-16,-0.629157
2020-04-17,-0.623358
2020-04-18,-0.590614
2020-04-19,-0.620907
2020-04-20,-0.557074
2020-04-21,-0.559132
2020-04-22,-0.607422
2020-04-23,-0.610232
2020-04-24,-0.6001920000000001
2020-04-25,-0.5484180000000001
2020-04-26,-0.596079
2020-04-27,-0.507212
2020-04-28,-0.5034270000000001
2020-04-29,-0.552049
2020-04-30,-0.539259
2020-05-01,-0.651435
2020-05-02,-0.6
2020-05-03,-0.64181
2020-05-04,-0.498424
2020-05-05,-0.469323
2020-05-06,-0.55332
2020-05-07,-0.578009
2020-05-08,-0.552153
2020-05-09,-0.611052
2020-05-10,-0.623267
2020-05-11,-0.488085
2020-05-12,-0.468967
2020-05-13,-0.533734
2020-05-14,-0.5355679999999999
2020-05-15,-0.50405
2020-05-16,-0.5259180000000001
2020-05-17,-0.589107
2020-05-18,-0.438756
2020-05-19,-0.44397200000000003
2020-05-20,-0.506527
2020-05-21,-0.513018
2020-05-22,-0.481402
2020-05-23,-0.508284
2020-05-24,-0.56265
2020-05-25,-0.602079
2020-05-26,-0.40727
2020-05-27,-0.48650099999999996
2020-05-28,-0.47303300000000004
2020-05-29,-0.463804
2020-05-30,-0.463068
2020-05-31,-0.546776
2020-06-01,-0.35706899999999997
2020-06-02,-0.387221
2020-06-03,-0.44376800000000005
2020-06-04,-0.428782
2020-06-05,-0.423597
2020-06-06,-0.446324
2020-06-07,-0.5346270000000001
2020-06-08,-0.349562
2020-06-09,-0.365861
2020-06-10,-0.45228
2020-06-11,-0.44811100000000004
2020-06-12,-0.424189
2020-06-13,-0.451292
2020-06-14,-0.593445
2020-06-15,-0.653137
2020-06-16,-0.348313
2020-06-17,-0.42868199999999995
2020-06-18,-0.452151
2020-06-19,-0.42030399999999996
2020-06-20,-0.45212399999999997
2020-06-21,-0.598831
2020-06-22,-0.6642680000000001
2020-06-23,-0.36575
2020-06-24,-0.47143199999999996
2020-06-25,-0.48447300000000004
2020-06-26,-0.45409499999999997
2020-06-27,-0.458333
2020-06-28,-0.6118
2020-06-29,-0.658269
2020-06-30,-0.382072
2020-07-01,-0.433664
2020-07-02,-0.46024699999999996
2020-07-03,-0.526023
2020-07-04,-0.539136
2020-07-05,-0.5964590000000001
2020-07-06,-0.340249
2020-07-07,-0.366902
2020-07-08,-0.470587
2020-07-09,-0.461113
2020-07-10,-0.42619100000000004
2020-07-11,-0.5275369999999999
2020-07-12,-0.584696
2020-07-13,-0.35712099999999997
2020-07-14,-0.361291
2020-07-15,-0.42269300000000004
2020-07-16,-0.5737300000000001
2020-07-17,-0.40152600000000005
2020-07-18,-0.40911299999999995
2020-07-19,-0.5357879999999999
2020-07-20,-0.5969140000000001
2020-07-21,-0.34293
2020-07-22,-0.430308
2020-07-23,-0.423388
2020-07-24,-0.40767699999999996
2020-07-25,-0.414752
2020-07-26,-0.514456
2020-07-27,-0.316532
2020-07-28,-0.334674
2020-07-29,-0.39810500000000004
2020-07-30,-0.396129
2020-07-31,-0.372803
2020-08-01,-0.34534000000000004
2020-08-02,-0.48072299999999996
2020-08-03,-0.311413
2020-08-04,-0.292859
2020-08-05,-0.353549
2020-08-06,-0.348726
2020-08-07,-0.567887
2020-08-08,-0.37567500000000004
2020-08-09,-0.476338
2020-08-10,-0.292425
2020-08-11,-0.263253
2020-08-12,-0.34742799999999996
2020-08-13,-0.35561699999999996
2020-08-14,-0.342277
2020-08-15,-0.29339499999999996
2020-08-16,-0.429917
2020-08-17,-0.52495
2020-08-18,-0.23238599999999998
2020-08-19,-0.354269
2020-08-20,-0.357605
2020-08-21,-0.33129200000000003
2020-08-22,-0.322106
2020-08-23,-0.42582
2020-08-24,-0.268615
2020-08-25,-0.236408
2020-08-26,-0.330633
2020-08-27,-0.339052
2020-08-28,-0.308778
2020-08-29,-0.27098900000000004
2020-08-30,-0.373294
2020-08-31,-0.228035
2020-09-01,-0.158957
2020-09-02,-0.26757
2020-09-03,-0.305993
2020-09-04,-0.28376
2020-09-05,-0.171116
2020-09-06,-0.28916
2020-09-07,-0.197157
2020-09-08,-0.168516
2020-09-09,-0.306664
2020-09-10,-0.313096
2020-09-11,-0.281273
2020-09-12,-0.218235
2020-09-13,-0.310933
2020-09-14,-0.19859200000000002
2020-09-15,-0.187619
2020-09-16,-0.270426
2020-09-17,-0.269999
2020-09-18,-0.254277
