date,mobility_trend
2020-03-01,-0.0301475
2020-03-02,-0.0337075
2020-03-03,-0.01878125
2020-03-04,-0.023628749999999997
2020-03-05,-0.02751
2020-03-06,0.0516425
2020-03-07,0.0834275
2020-03-08,0.02600375
2020-03-09,-0.02200625
2020-03-10,-0.033595
2020-03-11,-0.0263675
2020-03-12,0.0018112499999999986
2020-03-13,0.01265625
2020-03-14,0.020921250000000002
2020-03-15,-0.00515
2020-03-16,-0.04960375
2020-03-17,-0.11541
2020-03-18,-0.1128825
2020-03-19,-0.12951875
2020-03-20,-0.15546875
2020-03-21,-0.23868
2020-03-22,-0.461715
2020-03-23,-0.49442125
2020-03-24,-0.34681625
2020-03-25,-0.5020625
2020-03-26,-0.4892725
2020-03-27,-0.47653500000000004
2020-03-28,-0.46079749999999997
2020-03-29,-0.4935425
2020-03-30,-0.5021375
2020-03-31,-0.49983375
2020-04-01,-0.45838875
2020-04-02,-0.47392375
2020-04-03,-0.45589124999999997
2020-04-04,-0.419465
2020-04-05,-0.477235
2020-04-06,-0.44653624999999997
2020-04-07,-0.462035
2020-04-08,-0.46523875
2020-04-09,-0.51002625
2020-04-10,-0.54650125
2020-04-11,-0.4348675
2020-04-12,-0.53356375
2020-04-13,-0.4604425
2020-04-14,-0.44959625000000003
2020-04-15,-0.448905
2020-04-16,-0.4436525
2020-04-17,-0.43362124999999996
2020-04-18,-0.5262675
2020-04-19,-0.55759
2020-04-20,-0.40418624999999997
2020-04-21,-0.40010375
2020-04-22,-0.4174875
2020-04-23,-0.40296
2020-04-24,-0.38332875
2020-04-25,-0.49636125
2020-04-26,-0.51973125
2020-04-27,-0.34351624999999997
2020-04-28,-0.35074
2020-04-29,-0.355145
2020-04-30,-0.30851625
2020-05-01,-0.53014625
2020-05-02,-0.5109
2020-05-03,-0.526375
2020-05-04,-0.31272625
2020-05-05,-0.3508
2020-05-06,-0.35259875
2020-05-07,-0.34961
2020-05-08,-0.331515
2020-05-09,-0.46011875
2020-05-10,-0.47099125000000003
2020-05-11,-0.33046875
2020-05-12,-0.33646125
2020-05-13,-0.38848625
2020-05-14,-0.33870875
2020-05-15,-0.31454
2020-05-16,-0.4860725
2020-05-17,-0.4934875
2020-05-18,-0.30548125
2020-05-19,-0.30178625000000003
2020-05-20,-0.32793125
2020-05-21,-0.28474
2020-05-22,-0.27923875
2020-05-23,-0.406915
2020-05-24,-0.45872375
2020-05-25,-0.3980125
2020-05-26,-0.29400125
2020-05-27,-0.2935
2020-05-28,-0.24855375
2020-05-29,-0.23614625
2020-05-30,-0.39133125
2020-05-31,-0.420545
2020-06-01,-0.23706875
2020-06-02,-0.2384325
2020-06-03,-0.26862874999999997
2020-06-04,-0.21863875
2020-06-05,-0.2213925
2020-06-06,-0.36885249999999997
2020-06-07,-0.37508
2020-06-08,-0.17152499999999998
2020-06-09,-0.215575
2020-06-10,-0.1845975
2020-06-11,-0.190145
2020-06-12,-0.16965875
2020-06-13,-0.206915
2020-06-14,-0.27274875
2020-06-15,-0.242175
2020-06-16,-0.15304375
2020-06-17,-0.15100625
2020-06-18,-0.1561725
2020-06-19,-0.1582575
2020-06-20,-0.19958375
2020-06-21,-0.20855625
2020-06-22,-0.25191625
2020-06-23,-0.18373375
2020-06-24,-0.15900875
2020-06-25,-0.154145
2020-06-26,-0.17323625
2020-06-27,-0.1147925
2020-06-28,-0.157105
2020-06-29,-0.1981075
2020-06-30,-0.09268375000000001
2020-07-01,-0.13537625
2020-07-02,-0.15857
